population,2013,2213,317
population,2013,2214,64
population,2013,2215,750
population,2013,2216,318
population,2013,2217,1052
population,2013,2218,608
population,2013,2219,211
population,2013,2220,429
population,2013,2221,183
population,2013,2222,32
population,2013,2223,302
population,2013,2224,365
population,2013,2225,97
population,2013,2226,1781
population,2013,2227,126
population,2013,2228,289
population,2013,2229,63
population,2013,2230,192
population,2013,2231,904
population,2013,2232,376
population,2013,2233,130
population,2013,2234,77
population,2013,2235,111
population,2013,2236,321
population,2013,2237,1485
population,2013,2238,1951
population,2013,2239,1181
population,2013,2240,230
population,2013,2241,119
population,2013,2242,636
population,2013,2243,2829
population,2013,2244,78
population,2013,2245,1796
population,2013,2246,597
population,2013,2248,161
population,2013,2249,111
population,2013,2250,76
population,2013,2251,32
population,2013,2252,59
population,2013,2253,339
population,2013,2254,125
population,2013,2255,148
population,2013,2256,134
population,2013,2257,423
population,2013,2258,401
population,2013,2259,409
population,2013,2260,591
population,2013,2261,381
population,2013,2262,228
population,2013,2263,115
population,2013,2264,771
population,2013,2265,101
population,2013,2266,52
population,2013,2267,290
population,2013,2268,665
population,2013,2269,157
population,2013,2270,153
population,2013,2271,149
population,2013,2272,70
population,2013,2273,205
population,2013,2274,211
population,2013,2275,339
population,2013,2276,136
population,2013,2277,333
population,2013,2278,41
population,2013,2279,576
population,2013,2280,389
population,2013,2281,263
population,2013,2282,414
population,2013,2283,290
population,2013,2284,88
population,2013,2286,843
population,2013,2287,1083
population,2013,2288,371
population,2013,2289,434
population,2013,2290,2770
population,2013,2291,416
population,2013,2292,1176
population,2013,2293,586
population,2013,2294,215
population,2013,2295,927
population,2013,2296,1199
population,2013,2297,96
population,2013,2298,1481
population,2013,2299,580
population,2013,2302,310
population,2013,2303,680
population,2013,2304,2915
population,2013,2305,3183
population,2013,2306,574
population,2013,2307,2192
population,2013,2308,516
population,2013,2309,647
population,2013,2310,275
population,2013,2311,133
population,2013,2312,1158
population,2013,2313,477
population,2013,2315,1642
population,2013,2316,133
population,2013,2317,215
population,2013,2318,1425
population,2013,2319,515
population,2013,2320,275
population,2013,2321,952
population,2013,2322,405
population,2013,2323,127
population,2013,2324,272
population,2013,2326,491
population,2013,2327,177
population,2013,2328,559
population,2013,2329,418
population,2013,2330,429
population,2013,2331,129
population,2013,2332,264
population,2013,2333,158
population,2013,2334,3011
population,2013,2335,204
population,2013,2336,1006
population,2013,2337,201
population,2013,2338,256
population,2013,2339,693
population,2013,2340,5351
population,2013,2341,287
population,2013,2342,141
population,2013,2343,73
population,2013,2345,45
population,2013,2346,676
population,2013,2347,463
population,2013,2349,52
population,2013,2350,156
population,2013,2351,121
population,2013,2352,585
population,2013,2353,308
population,2013,2354,91
population,2013,2355,959
population,2013,2356,205
population,2013,2357,76
population,2013,2358,380
population,2013,2359,1212
population,2013,2360,2612
population,2013,2361,5109
population,2013,2362,260
population,2013,2363,443
population,2013,2364,213
population,2013,2366,304
population,2013,2367,146
population,2013,2368,586
population,2013,2369,248
population,2013,2370,576
population,2013,2371,1678
population,2013,2372,383
population,2013,2373,223
population,2013,2374,917
population,2013,2375,166
population,2013,2376,166
population,2013,2377,151
population,2013,2378,152
population,2013,2379,239
population,2013,2380,32
population,2013,2381,9346
population,2013,2382,1404
population,2013,2383,1499
population,2013,2384,50
population,2013,2385,164
population,2013,2386,235
population,2013,2387,1070
population,2013,2388,218
population,2013,2389,654
population,2013,2390,275
population,2013,2391,224
population,2013,2392,314
population,2013,2393,148
population,2013,2395,155
population,2013,2396,62
population,2013,2397,1219
population,2013,2398,288
population,2013,2399,570
population,2013,2400,149
population,2013,2401,209
population,2013,2402,47
population,2013,2403,282
population,2013,2404,195
population,2013,2405,582
population,2013,2406,139
population,2013,2407,171
population,2013,2408,25219
population,2013,2409,299
population,2013,2410,256
population,2013,2411,211
population,2013,2412,102
population,2013,2413,252
population,2013,2414,212
population,2013,2415,168
population,2013,2416,444
population,2013,2417,99
population,2013,2418,211
population,2013,2419,285
population,2013,2420,835
population,2013,2421,81
population,2013,2422,817
population,2013,2423,395
population,2013,2424,106
population,2013,2425,168
population,2013,2426,567
population,2013,2427,147
population,2013,2428,79
population,2013,2429,112
population,2013,2430,1307
population,2013,2431,422
population,2013,2432,186
population,2013,2433,239
population,2013,2435,78
population,2013,2438,284
population,2013,2439,1184
population,2013,2440,149
population,2013,2441,205
population,2013,2442,89
population,2013,2443,188
population,2013,2444,111
population,2013,2445,294
population,2013,2446,132
population,2013,2447,147
population,2013,2448,113
population,2013,2449,78
population,2013,2450,373
population,2013,2451,127
population,2013,2452,245
population,2013,2453,439
population,2013,2454,417
population,2013,2455,187
population,2013,2456,322
population,2013,2457,393
population,2013,2458,836
population,2013,2459,176
population,2013,2460,211
population,2013,2461,349
population,2013,2462,268
population,2013,2463,77
population,2013,2464,369
population,2013,2465,473
population,2013,2466,130
population,2013,2467,53
population,2013,2468,2331
population,2013,2469,445
population,2013,2470,435
population,2013,2471,119
population,2013,2472,443
population,2013,2473,199
population,2013,2474,424
population,2013,2476,634
population,2013,2477,964
population,2013,2478,280
population,2013,2480,300
population,2013,2481,447
population,2013,2482,51
population,2013,2483,534
population,2013,2484,525
population,2013,2485,114
population,2013,2486,107
population,2013,2487,662
population,2013,2488,149
population,2013,2489,327
population,2013,2490,133
population,2013,2491,332
population,2013,2492,468
population,2013,2493,218
population,2013,2494,116
population,2013,2495,1005
population,2013,2496,119
population,2013,2497,1213
population,2013,2498,751
population,2013,2499,48
population,2013,2500,843
population,2013,2501,60
population,2013,2502,1478
population,2013,2503,885
population,2013,2504,1676
population,2013,2505,202
population,2013,2506,202
population,2013,2507,35
population,2013,2508,150
population,2013,2509,151
population,2013,2510,150
population,2013,2511,309
population,2013,2512,272
population,2013,2513,152
population,2013,2514,694
population,2013,2515,69
population,2013,2516,62
population,2013,2517,333
population,2013,2518,282
population,2013,2519,176
population,2013,2520,736
population,2013,2521,1384
population,2013,2522,77
population,2013,2523,82
population,2013,2524,709
population,2013,2525,590
population,2013,2526,97
population,2013,2527,422
population,2013,2528,247
population,2013,2529,201
population,2013,2530,86
population,2013,2531,125
population,2013,2532,971
population,2013,2533,130
population,2013,2534,56
population,2013,2535,128
population,2013,2536,93
population,2013,2537,176
population,2013,2538,63
population,2013,2539,725
population,2013,2540,1241
population,2013,2541,408
population,2013,2542,97
population,2013,2543,2152
population,2013,2544,589
population,2013,2545,197
population,2013,2546,199
population,2013,2547,62
population,2013,2548,399
population,2013,2549,872
population,2013,2550,99
population,2013,2551,125
population,2013,2552,188
population,2013,2553,255
population,2013,2554,1011
population,2013,2555,2174
population,2013,2556,83
population,2013,2557,140
population,2013,2558,2792
population,2013,2559,544
population,2013,2560,269
population,2013,2561,157
population,2013,2562,231
population,2013,2563,171
population,2013,2564,502
population,2013,2565,288
population,2013,2566,1175
population,2013,2567,313
population,2013,2568,144
population,2013,2569,456
population,2013,2570,177
population,2013,2571,720
population,2013,2572,516
population,2013,2573,68
population,2013,2574,1582
population,2013,2575,1712
population,2013,2576,308
population,2013,2577,79
population,2013,2578,91
population,2013,2579,123
population,2013,2580,830
population,2013,2581,297
population,2013,2582,66
population,2013,2583,59
population,2013,2584,113
population,2013,2585,247
population,2013,2586,144
population,2013,2587,359
population,2013,2588,71
population,2013,2589,247
population,2013,2590,180
population,2013,2591,129
population,2013,2592,223
population,2013,2593,1013
population,2013,2594,159
population,2013,2595,146
population,2013,2596,801
population,2013,2598,691
population,2013,2599,270
population,2013,2600,402
population,2013,2601,193
population,2013,2602,1801
population,2013,2604,70
population,2013,2605,170
population,2013,2606,75
population,2013,2607,81
population,2013,2608,454
population,2013,2609,22
population,2013,2610,606
population,2013,2612,131
population,2013,2613,595
population,2013,2614,272
population,2013,2615,323
population,2013,2616,189
population,2013,2617,503
population,2013,2618,735
population,2013,2619,776
population,2013,2620,372
population,2013,2621,401
population,2013,2622,52
population,2013,2623,110
population,2013,2624,324
population,2013,2625,151
population,2013,2626,347
population,2013,2627,117
population,2013,2628,217
population,2013,2629,294
population,2013,2631,431
population,2013,2632,60
population,2013,2633,64
population,2013,2634,78
population,2013,2635,167
population,2013,2636,206
population,2013,2637,312
population,2013,2638,234
population,2013,2639,386
population,2013,2640,171
population,2013,2641,133
population,2013,2642,179
population,2013,2643,775
population,2013,2644,384
population,2013,2645,226
population,2013,2647,73
population,2013,2648,1967
population,2013,2649,270
population,2013,2650,386
population,2013,2651,99
population,2013,2652,110
population,2013,2653,481
population,2013,2654,90
population,2013,2655,128
population,2013,2656,383
population,2013,2657,230
population,2013,2658,226
population,2013,2659,522
population,2013,2660,40
population,2013,2661,215
population,2013,2662,289
population,2013,2663,231
population,2013,2664,113
population,2013,2665,314
population,2013,2666,1012
population,2013,2667,228
population,2013,2668,1037
population,2013,2670,162
population,2013,2671,319
population,2013,2672,306
population,2013,2673,431
population,2013,2674,54
population,2013,2675,130
population,2013,2676,1883
population,2013,2677,249
population,2013,2678,75
population,2013,2679,145
population,2013,2680,2274
population,2013,2681,285
population,2013,2682,109
population,2013,2683,133
population,2013,2684,3535
population,2013,2685,114
population,2013,2686,395
population,2013,2687,345
population,2013,2688,63
population,2013,2689,48
population,2013,2690,84
population,2013,2691,55698
population,2013,2693,217
population,2013,2694,597
population,2013,2696,99
population,2013,2697,360
population,2013,2698,103
population,2013,2699,271
population,2013,2701,687
population,2013,2702,595
population,2013,2703,1105
population,2013,2704,242
population,2013,2705,214
population,2013,2706,571
population,2013,2707,163
population,2013,2708,216
population,2013,2709,408
population,2013,2710,782
population,2013,2711,316
population,2013,2712,160
population,2013,2713,285
population,2013,2714,339
population,2013,2715,49
population,2013,2716,306
population,2013,2717,625
population,2013,2718,127
population,2013,2719,2064
population,2013,2720,2072
population,2013,2721,481
population,2013,2722,28472
population,2013,2723,96
population,2013,2724,62
population,2013,2725,137
population,2013,2726,166
population,2013,2727,226
population,2013,2728,291
population,2013,2729,97
population,2013,2730,285
population,2013,2731,167
population,2013,2732,101
population,2013,2734,259
population,2013,2735,13
population,2013,2736,178
population,2013,2737,591
population,2013,2738,13938
population,2013,2739,319
population,2013,2740,243
population,2013,2741,555
population,2013,2742,99
population,2013,2743,179
population,2013,2744,88
population,2013,2745,133
population,2013,2746,685
population,2013,2747,90
population,2013,2748,964
population,2013,2749,240
population,2013,2750,606
population,2013,2751,153
population,2013,2752,284
population,2013,2753,352
population,2013,2754,169
population,2013,2755,554
population,2013,2756,621
population,2013,2757,577
population,2013,2758,2036
population,2013,2759,370
population,2013,2760,163
population,2013,2761,200
population,2013,2762,175
population,2013,2763,205
population,2013,2764,70
population,2013,2765,227
population,2013,2766,261
population,2013,2767,334
population,2013,2768,502
population,2013,2769,962
population,2013,2770,779
population,2013,2772,130
population,2013,2773,47
population,2013,2774,109
population,2013,2775,927
population,2013,2776,541
population,2013,2777,159
population,2013,2778,116
population,2013,2779,231
population,2013,2780,1342
population,2013,2781,450
population,2013,2782,214
population,2013,2783,145
population,2013,2784,175
population,2013,2785,1076
population,2013,2786,129
population,2013,2787,252
population,2013,2788,473
population,2013,2789,2507
population,2013,2790,233
population,2013,2791,247
population,2013,2792,146
population,2013,2793,132
population,2013,2794,194
population,2013,2795,1724
population,2013,2796,88
population,2013,2797,178
population,2013,2798,1103
population,2013,2799,446
population,2013,2800,327
population,2013,2801,275
population,2013,2802,178
population,2013,2803,139
population,2013,2804,197
population,2013,2805,2512
population,2013,2806,262
population,2013,2807,636
population,2013,2808,310
population,2013,2809,85
population,2013,2810,10797
population,2013,2812,227
population,2013,2813,294
population,2013,2814,168
population,2013,2815,461
population,2013,2816,518
population,2013,2817,65
population,2013,2818,1039
population,2013,2819,127
