naissance,2008,2013,1001,40
naissance,2008,2013,1002,15
naissance,2008,2013,1004,1067
naissance,2008,2013,1005,114
naissance,2008,2013,1006,8
naissance,2008,2013,1007,175
naissance,2008,2013,1008,61
naissance,2008,2013,1009,20
naissance,2008,2013,1010,62
naissance,2008,2013,1011,26
naissance,2008,2013,1012,24
naissance,2008,2013,1013,7
naissance,2008,2013,1014,194
naissance,2008,2013,1015,22
naissance,2008,2013,1016,27
naissance,2008,2013,1017,37
naissance,2008,2013,1019,1
naissance,2008,2013,1021,85
naissance,2008,2013,1022,56
naissance,2008,2013,1023,4
naissance,2008,2013,1024,221
naissance,2008,2013,1025,248
naissance,2008,2013,1026,41
naissance,2008,2013,1027,118
naissance,2008,2013,1028,39
naissance,2008,2013,1029,49
naissance,2008,2013,1030,64
naissance,2008,2013,1031,289
naissance,2008,2013,1032,300
naissance,2008,2013,1033,1089
naissance,2008,2013,1034,615
naissance,2008,2013,1035,12
naissance,2008,2013,1036,66
naissance,2008,2013,1037,15
naissance,2008,2013,1038,47
naissance,2008,2013,1040,34
naissance,2008,2013,1041,56
naissance,2008,2013,1042,11
naissance,2008,2013,1043,246
naissance,2008,2013,1044,32
naissance,2008,2013,1045,19
naissance,2008,2013,1046,48
naissance,2008,2013,1047,47
naissance,2008,2013,1049,152
naissance,2008,2013,1050,26
naissance,2008,2013,1051,5
naissance,2008,2013,1052,12
naissance,2008,2013,1053,2618
naissance,2008,2013,1054,97
naissance,2008,2013,1056,26
naissance,2008,2013,1057,29
naissance,2008,2013,1058,55
naissance,2008,2013,1060,30
naissance,2008,2013,1061,79
naissance,2008,2013,1062,41
naissance,2008,2013,1063,17
naissance,2008,2013,1064,59
naissance,2008,2013,1065,85
naissance,2008,2013,1066,7
naissance,2008,2013,1067,14
naissance,2008,2013,1068,39
naissance,2008,2013,1069,88
naissance,2008,2013,1071,189
naissance,2008,2013,1072,169
naissance,2008,2013,1073,47
naissance,2008,2013,1074,176
naissance,2008,2013,1075,72
naissance,2008,2013,1076,3
naissance,2008,2013,1077,15
naissance,2008,2013,1078,57
naissance,2008,2013,1079,30
naissance,2008,2013,1080,54
naissance,2008,2013,1081,34
naissance,2008,2013,1082,24
naissance,2008,2013,1083,38
naissance,2008,2013,1084,64
naissance,2008,2013,1085,30
naissance,2008,2013,1087,23
naissance,2008,2013,1088,43
naissance,2008,2013,1089,108
naissance,2008,2013,1090,25
naissance,2008,2013,1092,89
naissance,2008,2013,1093,261
naissance,2008,2013,1094,43
naissance,2008,2013,1095,54
naissance,2008,2013,1096,58
naissance,2008,2013,1098,36
naissance,2008,2013,1099,84
naissance,2008,2013,1100,5
naissance,2008,2013,1101,6
naissance,2008,2013,1102,70
naissance,2008,2013,1103,48
naissance,2008,2013,1104,24
naissance,2008,2013,1105,53
naissance,2008,2013,1106,10
naissance,2008,2013,1107,7
naissance,2008,2013,1108,53
naissance,2008,2013,1109,106
naissance,2008,2013,1110,7
naissance,2008,2013,1111,10
naissance,2008,2013,1112,29
naissance,2008,2013,1113,39
naissance,2008,2013,1114,28
naissance,2008,2013,1115,90
naissance,2008,2013,1116,33
naissance,2008,2013,1117,11
naissance,2008,2013,1118,61
naissance,2008,2013,1121,3
naissance,2008,2013,1123,61
naissance,2008,2013,1124,43
naissance,2008,2013,1125,38
naissance,2008,2013,1127,29
naissance,2008,2013,1128,6
naissance,2008,2013,1129,15
naissance,2008,2013,1130,145
naissance,2008,2013,1133,19
naissance,2008,2013,1134,79
